input_text,target_text,conversation_id,windex,split,corpus
"face acts:
ER: Would you consider donating to Save the Children? (1)
EE: I might consider (2)
ER: Okay that's a start. (3)",other,155,3,train,cmu
"face acts:
EE: I might consider (2)
ER: Okay that's a start. (3)
ER: Well Save the Children is a very reputable organization and your donation would be used for a good purpose. (4)",spos+,155,4,train,cmu
"face acts:
ER: Okay that's a start. (3)
ER: Well Save the Children is a very reputable organization and your donation would be used for a good purpose. (4)
EE: do you donate? (5)",hneg-,155,5,train,cmu
"face acts:
ER: Well Save the Children is a very reputable organization and your donation would be used for a good purpose. (4)
EE: do you donate? (5)
ER: No, honestly I don't but I would feel like my money would go to a good cause if I were to (6)",other,155,6,train,cmu
"face acts:
EE: do you donate? (5)
ER: No, honestly I don't but I would feel like my money would go to a good cause if I were to (6)
EE: I appreciate your honesty (7)",hpos+,155,7,train,cmu
"face acts:
ER: No, honestly I don't but I would feel like my money would go to a good cause if I were to (6)
EE: I appreciate your honesty (7)
ER: We could all do better, I suppose. (8)",other,155,8,train,cmu
"face acts:
EE: I appreciate your honesty (7)
ER: We could all do better, I suppose. (8)
ER: These organizations only ask for a small amount that we may spend on coffee each day or snacks we don't need. (9)",hneg+,155,9,train,cmu
"face acts:
ER: We could all do better, I suppose. (8)
ER: These organizations only ask for a small amount that we may spend on coffee each day or snacks we don't need. (9)
EE: I hear you. (10)",hpos+,155,10,train,cmu
"face acts:
ER: These organizations only ask for a small amount that we may spend on coffee each day or snacks we don't need. (9)
EE: I hear you. (10)
EE: I do believe in donations, but my only worry is that the money doesn't go to where I think it is going. (11)",hpos-,155,11,train,cmu
"face acts:
EE: I hear you. (10)
EE: I do believe in donations, but my only worry is that the money doesn't go to where I think it is going. (11)
EE: I prefer to volunteer is I can (12)",spos+,155,12,train,cmu
"face acts:
EE: I do believe in donations, but my only worry is that the money doesn't go to where I think it is going. (11)
EE: I prefer to volunteer is I can (12)
ER: That's a good idea actually, that way you know for sure your efforts are helping. (13)",hpos+,155,13,train,cmu
"face acts:
EE: I prefer to volunteer is I can (12)
ER: That's a good idea actually, that way you know for sure your efforts are helping. (13)
EE: But the places I do donate are often revolved around helping children, so this is a great organization (14)",spos+,155,14,train,cmu
"face acts:
ER: That's a good idea actually, that way you know for sure your efforts are helping. (13)
EE: But the places I do donate are often revolved around helping children, so this is a great organization (14)
ER: It only takes pocket change for us to help out. (15)",hneg+,155,15,train,cmu
"face acts:
EE: But the places I do donate are often revolved around helping children, so this is a great organization (14)
ER: It only takes pocket change for us to help out. (15)
EE: I agree. (16)",hpos+,155,16,train,cmu
"face acts:
ER: It only takes pocket change for us to help out. (15)
EE: I agree. (16)
EE: you never know who you could be helping (17)",other,155,17,train,cmu
"face acts:
EE: I agree. (16)
EE: you never know who you could be helping (17)
ER: Do your family or friends donate to such causes? (18)",other,155,18,train,cmu
"face acts:
EE: you never know who you could be helping (17)
ER: Do your family or friends donate to such causes? (18)
EE: We do. (19)",spos+,155,19,train,cmu
"face acts:
ER: Do your family or friends donate to such causes? (18)
EE: We do. (19)
EE: My mom is on the board for a few nonprofits that we attend fundraisers for. (20)",spos+,155,20,train,cmu
"face acts:
EE: We do. (19)
EE: My mom is on the board for a few nonprofits that we attend fundraisers for. (20)
EE: That is a great way to raise money (21)",spos+,155,21,train,cmu
"face acts:
EE: My mom is on the board for a few nonprofits that we attend fundraisers for. (20)
EE: That is a great way to raise money (21)
ER: Wow. (22)",hpos+,155,22,train,cmu
"face acts:
EE: That is a great way to raise money (21)
ER: Wow. (22)
ER: Well you've seen charity first-hand. (23)",hpos+,155,23,train,cmu
"face acts:
ER: Wow. (22)
ER: Well you've seen charity first-hand. (23)
EE: Yes, I try to help as much as I can, but it's hard when you are broke (24)",sneg+,155,24,train,cmu
"face acts:
ER: Well you've seen charity first-hand. (23)
EE: Yes, I try to help as much as I can, but it's hard when you are broke (24)
ER: I definitely understand. (25)",hpos+,155,25,train,cmu
"face acts:
EE: Yes, I try to help as much as I can, but it's hard when you are broke (24)
ER: I definitely understand. (25)
ER: Sometimes it's more a matter of convenience, too. (26)",other,155,26,train,cmu
"face acts:
ER: I definitely understand. (25)
ER: Sometimes it's more a matter of convenience, too. (26)
ER: It doesn't take much to save 30c a week or something. (27)",hneg+,155,27,train,cmu
"face acts:
ER: Sometimes it's more a matter of convenience, too. (26)
ER: It doesn't take much to save 30c a week or something. (27)
EE: that is true, but its hard to justify that 30c is going to make any difference (28)",sneg+,155,28,train,cmu
"face acts:
ER: It doesn't take much to save 30c a week or something. (27)
EE: that is true, but its hard to justify that 30c is going to make any difference (28)
ER: Well,in America, of course that's nothing. (29)",other,155,29,train,cmu
"face acts:
EE: that is true, but its hard to justify that 30c is going to make any difference (28)
ER: Well,in America, of course that's nothing. (29)
ER: But in developing countries it could be huge. (30)",hpos+,155,30,train,cmu
"face acts:
ER: Well,in America, of course that's nothing. (29)
ER: But in developing countries it could be huge. (30)
EE: that is a very good point (31)",hpos+,155,31,train,cmu
"face acts:
ER: Hello there, how are you doing today? (0)",other,267,0,train,cmu
"face acts:
ER: Hello there, how are you doing today? (0)
EE: I'm great, thanks. (1)",other,267,1,train,cmu
"face acts:
ER: Hello there, how are you doing today? (0)
EE: I'm great, thanks. (1)
EE: How are you? (2)",other,267,2,train,cmu
"face acts:
EE: I'm great, thanks. (1)
EE: How are you? (2)
ER: I'm doing swell, thanks for asking! (3)",other,267,3,train,cmu
"face acts:
EE: How are you? (2)
ER: I'm doing swell, thanks for asking! (3)
ER: So how do you feel about children? (4)",other,267,4,train,cmu
"face acts:
ER: I'm doing swell, thanks for asking! (3)
ER: So how do you feel about children? (4)
EE: I love children. (5)",other,267,5,train,cmu
"face acts:
ER: So how do you feel about children? (4)
EE: I love children. (5)
EE: I believe they are our future and should be taken care of in the best possible way. (6)",other,267,6,train,cmu
"face acts:
EE: I love children. (5)
EE: I believe they are our future and should be taken care of in the best possible way. (6)
ER: That's great! (7)",other,267,7,train,cmu
"face acts:
EE: I believe they are our future and should be taken care of in the best possible way. (6)
ER: That's great! (7)
ER: I happen to agree! (8)",other,267,8,train,cmu
"face acts:
ER: That's great! (7)
ER: I happen to agree! (8)
ER: Do you have any children yourself, or do you plan to in the future? (9)",other,267,9,train,cmu
"face acts:
ER: I happen to agree! (8)
ER: Do you have any children yourself, or do you plan to in the future? (9)
EE: I do not have children of my own and am not able to have them. (10)",other,267,10,train,cmu
"face acts:
ER: Do you have any children yourself, or do you plan to in the future? (9)
EE: I do not have children of my own and am not able to have them. (10)
EE: I am contemplating adoption for the future. (11)",other,267,11,train,cmu
"face acts:
EE: I do not have children of my own and am not able to have them. (10)
EE: I am contemplating adoption for the future. (11)
ER: Oh, that's wonderful! (12)",hpos+,267,12,train,cmu
"face acts:
EE: I am contemplating adoption for the future. (11)
ER: Oh, that's wonderful! (12)
ER: So many kids out there need a home, after all! (13)",other,267,13,train,cmu
"face acts:
ER: Oh, that's wonderful! (12)
ER: So many kids out there need a home, after all! (13)
ER: There are so many issues today with children, all over the world! (14)",other,267,14,train,cmu
"face acts:
ER: So many kids out there need a home, after all! (13)
ER: There are so many issues today with children, all over the world! (14)
ER: For instance, did you know that in the first two months of 2018 alone, over 1k children were killed or injured in intensifying violence? (15)",other,267,15,train,cmu
"face acts:
ER: There are so many issues today with children, all over the world! (14)
ER: For instance, did you know that in the first two months of 2018 alone, over 1k children were killed or injured in intensifying violence? (15)
EE: Wow, that is a staggering amount. (16)",hpos+,267,16,train,cmu
"face acts:
ER: For instance, did you know that in the first two months of 2018 alone, over 1k children were killed or injured in intensifying violence? (15)
EE: Wow, that is a staggering amount. (16)
EE: I did not know that. (17)",other,267,17,train,cmu
"face acts:
EE: Wow, that is a staggering amount. (16)
EE: I did not know that. (17)
EE: I am a big fan of organizations who take care of the needs of hurt children. (18)",other,267,18,train,cmu
"face acts:
EE: I did not know that. (17)
EE: I am a big fan of organizations who take care of the needs of hurt children. (18)
ER: Oh? (19)",other,267,19,train,cmu
"face acts:
EE: I am a big fan of organizations who take care of the needs of hurt children. (18)
ER: Oh? (19)
ER: That\'s awesome! (20)",hpos+,267,20,train,cmu
"face acts:
ER: Oh? (19)
ER: That\'s awesome! (20)
ER: I assume you\'ve heard about the organization called ""Save the Children"" then? (21)",other,267,21,train,cmu
"face acts:
ER: That\'s awesome! (20)
ER: I assume you\'ve heard about the organization called ""Save the Children"" then? (21)
EE: I have! (22)",hpos+,267,22,train,cmu
"face acts:
ER: I assume you\'ve heard about the organization called ""Save the Children"" then? (21)
EE: I have! (22)
EE: They seem to be doing a good job. (23)",hpos+,267,23,train,cmu
"face acts:
EE: I have! (22)
EE: They seem to be doing a good job. (23)
ER: That, they do! (24)",spos+,267,24,train,cmu
"face acts:
EE: They seem to be doing a good job. (23)
ER: That, they do! (24)
ER: Did you know they've won over 7 different awards for their charitable work? (25)",spos+,267,25,train,cmu
"face acts:
ER: That, they do! (24)
ER: Did you know they've won over 7 different awards for their charitable work? (25)
ER: As a former foster kid, it makes me happy to see this place bring such awareness to the issues and needs of our young. (26)",other,267,26,train,cmu
"face acts:
ER: Did you know they've won over 7 different awards for their charitable work? (25)
ER: As a former foster kid, it makes me happy to see this place bring such awareness to the issues and needs of our young. (26)
EE: I am not surprised to hear that at all. (27)",other,267,27,train,cmu
"face acts:
ER: As a former foster kid, it makes me happy to see this place bring such awareness to the issues and needs of our young. (26)
EE: I am not surprised to hear that at all. (27)
EE: Children should not have to do through so much tragedy and devastation at such young ages. It is great that others are looking out for them. (28)",other,267,28,train,cmu
"face acts:
EE: I am not surprised to hear that at all. (27)
EE: Children should not have to do through so much tragedy and devastation at such young ages. It is great that others are looking out for them. (28)
ER: Absolutely! (29)",hpos+,267,29,train,cmu
